"","caseid","V012","V106","V107","V130","V131","V190","V201","V212","V217","V218","V221","V244","V301","V302A","V312","V364","V384A","V384B","V384C","V384D"
"2037","3037",45,2,5,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"2038","3038",42,3,2,1,1,5,3,25,3,3,7,0,3,0,0,4,1,1,0,0
"2039","3039",20,3,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2040","3040",20,2,3,1,5,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2041","3041",19,2,4,1,5,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"2042","3042",41,3,3,1,1,5,3,25,3,3,4,1,3,NA,6,1,1,1,1,0
"2043","3043",16,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2044","3044",15,2,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2045","3045",48,1,1,1,1,5,5,32,8,5,2,8,3,0,0,4,0,0,0,0
"2046","3046",24,3,3,1,1,5,2,20,2,2,996,1,3,0,0,3,0,0,0,0
"2047","3047",16,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2048","3048",48,3,3,1,1,5,2,24,3,2,26,1,3,0,0,4,0,0,0,0
"2049","3049",39,1,7,1,13,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2050","3050",47,3,3,1,1,5,3,23,8,3,6,8,3,0,0,4,0,0,0,0
"2051","3051",17,2,4,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2052","3052",32,2,5,1,3,3,2,29,2,2,125,1,3,NA,8,2,0,0,0,0
"2053","3053",25,2,5,1,1,3,3,16,2,3,7,1,3,0,0,3,0,0,0,0
"2054","3054",37,2,5,1,1,4,4,24,3,4,11,0,3,NA,3,1,0,0,0,0
"2055","3055",41,2,5,1,1,4,5,27,2,5,996,1,3,NA,1,1,0,0,0,0
"2056","3056",42,3,1,1,1,4,3,24,2,3,15,0,3,NA,3,1,0,0,0,0
"2057","3057",17,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2058","3058",37,2,5,1,1,4,3,24,3,3,12,1,3,NA,9,2,0,0,0,0
"2059","3059",32,2,5,2,1,3,2,24,2,2,11,1,3,NA,9,2,0,0,0,0
"2060","3060",48,1,7,3,1,4,10,17,2,10,24,1,3,1,0,4,0,0,0,0
"2061","3061",26,2,5,1,1,5,1,23,3,1,24,0,3,NA,1,1,0,0,0,0
"2062","3062",22,2,5,1,1,5,1,16,2,1,21,1,3,0,0,4,0,0,0,0
"2063","3063",43,3,3,1,1,4,5,18,2,5,20,1,3,NA,1,1,0,0,0,0
"2064","3064",32,3,3,1,13,5,1,21,3,1,NA,0,3,0,0,4,0,0,0,0
"2065","3065",47,1,7,1,1,4,7,24,2,7,32,1,3,NA,6,1,0,0,0,0
"2066","3066",20,2,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2067","3067",16,2,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2068","3068",22,2,3,1,1,4,1,21,2,1,19,1,3,0,0,4,0,0,0,0
"2069","3069",18,1,5,1,1,4,0,NA,8,0,NA,8,3,1,0,4,0,0,0,0
"2070","3070",23,1,7,1,1,3,4,18,8,4,15,1,3,NA,1,1,0,0,0,0
"2071","3071",42,2,5,1,3,4,2,21,2,2,7,0,3,NA,9,2,0,0,0,0
"2072","3072",17,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2073","3073",35,3,3,1,1,5,2,23,3,2,25,0,3,0,0,4,0,0,0,0
"2074","3074",46,2,5,1,1,5,6,20,2,6,21,1,3,1,0,4,0,0,0,0
"2075","3075",26,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2076","3076",32,2,5,1,1,5,1,22,3,1,16,1,3,1,0,4,1,1,0,0
"2077","3077",27,2,5,1,13,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2078","3078",20,3,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2079","3079",26,3,3,1,1,5,0,NA,3,0,NA,0,3,0,0,4,0,0,1,0
"2080","3080",22,3,3,1,1,5,0,NA,3,0,NA,0,3,0,0,4,0,0,0,0
"2081","3081",33,2,5,1,3,5,3,19,3,3,45,0,3,1,0,4,0,0,0,0
"2082","3082",17,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2083","3083",19,3,0,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2084","3084",30,3,3,1,1,5,0,NA,3,0,NA,8,3,0,0,4,0,0,0,0
"2085","3085",26,3,3,1,1,5,2,20,2,2,15,1,3,1,0,3,0,0,0,0
"2086","3086",36,3,3,1,1,5,0,NA,2,0,NA,8,3,0,0,4,0,0,0,0
"2087","3087",48,3,1,1,3,4,1,38,2,1,70,1,3,0,0,4,0,0,0,0
"2088","3088",43,3,3,1,1,5,2,21,2,2,20,1,3,NA,9,2,0,0,0,0
"2089","3089",25,3,3,1,1,5,1,25,3,1,NA,0,3,0,0,4,0,0,0,0
"2090","3090",43,2,5,1,1,3,1,23,3,1,20,1,3,0,0,4,1,0,0,0
"2091","3091",38,2,3,1,1,2,5,20,2,5,996,1,3,NA,6,1,0,0,0,0
"2092","3092",16,2,3,1,1,2,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2093","3093",46,1,7,1,3,1,4,14,2,4,996,1,3,1,0,4,0,0,0,0
"2094","3094",43,1,7,1,13,3,4,29,2,4,105,1,3,0,0,4,0,0,0,0
"2095","3095",39,3,2,1,13,4,3,26,3,3,30,0,3,NA,1,1,0,0,0,0
"2096","3096",36,2,5,1,1,3,3,22,2,3,13,1,3,NA,9,2,0,0,0,0
"2097","3097",27,2,5,1,1,3,2,22,2,2,3,1,3,NA,1,1,0,0,0,0
"2098","3098",38,2,5,1,13,2,4,16,2,4,13,1,3,NA,9,2,0,0,0,0
"2099","3099",19,2,5,1,1,3,1,19,8,1,7,8,3,1,0,3,0,0,0,0
"2100","3100",23,3,1,1,1,4,0,NA,3,0,NA,8,3,0,0,4,0,0,0,0
"2101","3101",26,2,5,1,4,3,1,23,3,1,28,1,3,NA,3,1,0,0,0,0
"2102","3102",48,2,5,1,1,3,6,19,2,6,12,8,3,NA,6,1,0,0,0,0
"2103","3103",26,3,0,1,1,3,2,18,8,2,18,0,3,NA,13,1,0,0,0,0
"2104","3104",19,3,0,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2105","3105",34,3,1,1,1,3,2,22,2,2,8,1,3,0,0,4,0,0,0,0
"2106","3106",26,3,3,6,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2107","3107",31,3,3,1,2,5,1,27,2,1,NA,1,3,0,0,4,0,0,0,0
"2108","3108",25,1,7,1,1,3,2,20,3,2,996,1,3,NA,1,1,0,0,0,0
"2109","3109",22,2,5,1,1,3,2,15,2,2,3,1,3,NA,1,1,0,0,0,0
"2110","3110",47,3,0,1,1,4,3,23,2,3,10,1,3,NA,9,2,0,0,0,0
"2111","3111",21,3,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2112","3112",24,2,5,1,1,4,3,18,2,3,996,1,3,NA,2,1,0,0,0,0
"2113","3113",44,2,5,1,1,3,1,20,2,1,22,0,3,0,0,4,0,0,0,0
"2114","3114",24,3,3,1,13,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2115","3115",27,3,0,1,13,3,0,NA,2,0,NA,0,3,0,0,4,0,0,0,0
"2116","3116",25,3,0,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2117","3117",20,3,1,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2118","3118",44,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"2119","3119",34,3,3,1,6,5,1,27,2,1,20,1,3,NA,9,2,0,0,0,0
"2120","3120",26,3,1,1,1,3,2,20,2,2,6,1,3,1,0,3,0,0,0,0
"2121","3121",30,2,5,1,1,3,2,16,2,2,996,1,3,NA,1,1,0,0,0,0
"2122","3122",38,3,1,1,1,2,8,19,2,8,10,1,3,0,0,4,0,0,0,0
"2123","3123",18,1,5,1,1,2,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2124","3124",34,2,5,1,1,2,5,24,3,5,18,1,3,NA,6,1,0,0,0,0
"2125","3125",32,2,4,1,1,4,3,21,2,3,9,1,3,NA,1,1,0,0,0,0
"2126","3126",26,2,5,1,1,2,2,20,2,2,3,1,3,NA,1,1,0,0,0,0
"2127","3127",38,2,3,1,1,4,3,18,3,3,7,1,3,0,0,4,1,1,0,0
"2128","3128",19,3,1,1,1,4,0,NA,2,0,NA,8,3,0,0,3,0,0,0,0
"2129","3129",17,1,7,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2130","3130",47,2,5,1,1,4,1,20,2,1,13,1,3,1,0,4,0,0,0,0
"2131","3131",27,2,5,1,1,4,2,19,2,2,28,1,3,NA,2,1,0,0,0,0
"2132","3132",41,2,5,1,1,3,3,29,2,3,9,1,3,1,0,4,0,0,0,0
"2133","3133",19,2,5,1,1,2,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2134","3134",26,2,5,1,1,2,4,17,3,4,16,1,3,NA,6,1,0,0,0,0
"2135","3135",24,2,5,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2136","3136",17,2,3,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2137","3137",28,2,5,1,1,4,2,21,3,2,19,1,3,NA,1,1,0,0,0,0
"2138","3138",48,3,3,1,1,5,2,30,2,2,5,1,3,0,0,4,0,0,0,0
"2139","3139",18,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2140","3140",20,2,5,1,13,5,0,NA,2,0,NA,8,3,0,0,4,0,0,0,0
"2141","3141",31,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,4,1,0,1,0
"2142","3142",33,3,3,1,1,5,1,29,2,1,22,1,3,0,0,4,0,0,0,0
"2143","3143",20,3,4,1,1,5,0,NA,8,0,NA,8,3,0,0,3,0,1,0,0
"2144","3144",40,3,3,1,1,5,3,23,3,3,996,1,3,0,0,4,0,0,0,0
"2145","3145",18,2,4,1,1,5,1,17,8,1,NA,1,3,0,0,3,0,0,0,0
"2146","3146",46,3,4,1,1,5,0,NA,3,0,NA,0,3,0,0,4,0,0,0,0
"2147","3147",22,3,3,1,1,5,0,NA,3,0,NA,0,3,0,0,4,0,0,0,0
"2148","3148",43,3,1,1,1,5,3,21,3,3,13,1,3,NA,9,2,0,0,0,0
"2149","3149",22,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"2150","3150",40,3,1,1,37,4,3,26,2,3,2,8,3,1,0,4,0,0,0,0
"2151","3151",43,2,5,1,1,4,0,NA,2,0,NA,8,3,0,0,4,0,0,0,0
"2152","3152",24,3,1,1,1,5,0,NA,3,0,NA,8,3,0,0,4,0,0,0,0
"2153","3153",39,3,1,1,1,4,1,22,2,1,996,1,3,0,0,4,0,0,0,0
"2154","3154",16,2,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2155","3155",36,2,5,1,1,4,0,NA,2,0,NA,0,3,0,0,4,0,0,0,0
"2156","3156",34,2,5,1,1,4,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"2157","3157",30,3,3,1,1,4,0,NA,3,0,NA,8,3,0,0,4,0,0,0,0
"2158","3158",28,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2159","3159",25,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2160","3160",33,2,5,1,1,4,2,28,2,2,10,1,3,NA,9,2,0,0,0,0
"2161","3161",39,2,5,1,13,3,4,25,2,4,2,1,3,0,0,4,0,0,0,0
"2162","3162",27,3,3,1,1,3,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"2163","3163",20,2,5,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2164","3164",36,3,4,1,1,5,3,23,3,3,51,1,3,0,0,4,1,1,1,1
"2165","3165",37,3,1,1,1,5,0,NA,3,0,NA,1,3,0,0,4,1,1,1,0
"2166","3166",49,3,1,2,1,4,2,26,3,2,44,1,3,1,0,4,0,0,0,0
"2167","3167",42,3,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2168","3168",27,2,5,1,1,3,1,23,2,1,3,1,3,NA,1,1,1,1,1,0
"2169","3169",30,2,5,3,3,3,2,18,2,2,996,0,3,NA,1,1,0,1,1,0
"2170","3170",48,2,5,3,1,4,4,21,2,4,14,1,3,NA,6,1,1,1,1,0
"2171","3171",35,3,3,1,5,3,2,25,2,2,14,0,3,0,0,3,0,0,0,0
"2172","3172",31,3,0,1,1,5,2,21,2,2,26,1,3,NA,1,1,0,1,0,0
"2173","3173",26,2,5,1,1,5,1,21,5,1,14,1,3,NA,1,1,1,1,1,1
"2174","3174",30,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2175","3175",25,0,NA,2,1,5,0,NA,2,0,NA,1,3,0,0,4,0,1,1,0
"2176","3176",22,0,NA,2,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"2177","3177",22,3,3,2,5,5,0,NA,2,0,NA,8,3,0,0,3,1,1,1,1
"2178","3178",38,3,1,5,1,5,4,16,5,3,1,8,3,NA,6,1,0,1,0,1
"2179","3179",37,3,2,1,1,5,3,20,3,3,10,0,3,NA,1,1,0,0,0,0
"2180","3180",17,2,4,2,1,5,0,NA,8,0,NA,1,3,0,0,4,0,0,0,0
"2181","3181",21,2,3,1,5,5,0,NA,5,0,NA,0,3,0,0,3,1,1,0,0
"2182","3182",42,2,5,1,1,4,1,33,2,1,21,1,3,NA,1,1,0,1,1,0
"2183","3183",19,3,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,1,0
"2184","3184",16,2,4,1,1,5,0,NA,8,0,NA,8,3,0,0,4,1,1,0,0
"2185","3185",23,1,5,1,5,5,1,21,4,1,NA,8,3,0,0,3,0,0,0,1
"2186","3186",29,2,5,1,3,3,0,NA,2,0,NA,8,3,0,0,4,0,1,0,0
"2187","3187",36,3,3,1,2,4,3,26,4,2,0,0,3,NA,6,1,1,1,1,0
"2188","3188",25,3,2,1,1,3,2,22,2,2,4,1,3,NA,1,1,0,1,0,0
"2189","3189",20,3,1,1,1,3,0,NA,8,0,NA,8,3,0,0,4,1,1,0,0
"2190","3190",49,3,1,1,1,5,1,28,2,1,16,1,3,1,0,4,1,1,0,0
"2191","3191",42,2,4,1,13,3,5,19,2,5,12,0,3,NA,1,1,1,1,0,0
"2192","3192",24,2,5,96,13,3,2,20,2,1,6,1,3,1,0,3,1,1,0,0
"2193","3193",37,2,5,1,5,5,1,25,5,1,996,1,3,0,0,3,0,0,0,0
"2194","3194",37,3,3,1,5,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"2195","3195",19,2,5,1,5,5,0,NA,8,0,NA,8,3,NA,9,2,1,1,0,0
"2196","3196",19,1,6,1,2,5,1,18,2,0,28,8,3,0,0,3,0,0,0,0
"2197","3197",47,2,5,1,5,4,3,20,2,3,7,8,3,0,0,3,1,1,1,0
"2198","3198",26,2,5,1,13,4,1,23,8,1,38,1,3,NA,1,1,0,1,0,0
"2199","3199",24,2,5,2,13,5,0,NA,2,0,NA,1,3,0,0,4,1,1,0,0
"2200","3200",23,2,5,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,0,0,1
"2201","3201",31,3,3,1,1,4,1,18,4,1,10,1,3,NA,9,2,1,1,1,0
"2202","3202",42,3,0,1,1,4,3,25,2,3,3,1,3,NA,6,1,1,1,1,0
"2203","3203",16,2,2,1,5,4,0,NA,8,0,NA,1,3,0,0,4,1,1,0,1
"2204","3204",41,2,3,1,1,3,3,27,2,3,37,1,3,NA,8,2,0,1,1,0
"2205","3205",24,2,5,1,37,2,1,22,2,1,19,1,3,NA,9,2,0,1,0,0
"2206","3206",25,0,NA,1,1,4,0,NA,1,0,NA,1,3,0,0,4,0,1,0,0
"2207","3207",19,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2208","3208",16,2,4,1,5,4,0,NA,8,0,NA,8,3,0,0,4,1,1,1,0
"2209","3209",15,2,2,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2210","3210",22,3,1,1,5,4,1,21,2,1,NA,1,3,0,0,4,1,1,1,0
"2211","3211",21,2,4,1,1,4,1,15,2,1,NA,1,3,0,0,4,0,1,1,0
"2212","3212",30,3,3,1,1,5,1,24,2,1,3,0,3,0,0,3,0,0,0,0
"2213","3213",27,2,3,1,13,5,0,NA,2,0,NA,8,3,0,0,4,0,0,0,0
"2214","3214",42,3,3,1,1,5,4,21,2,2,3,1,3,NA,8,2,1,1,1,0
"2215","3215",30,3,3,1,1,4,1,28,2,1,43,1,3,NA,9,2,0,1,0,0
"2216","3216",49,3,3,1,96,5,0,NA,2,0,NA,0,3,0,0,4,1,1,1,0
"2217","3217",46,2,5,1,1,5,2,23,2,2,30,1,3,0,0,4,1,1,1,0
"2218","3218",45,2,5,1,13,4,3,24,2,3,996,1,3,NA,6,1,0,1,0,0
"2219","3219",25,3,0,1,1,3,0,NA,8,0,NA,8,3,0,0,4,1,1,1,0
"2220","3220",36,3,3,1,1,5,2,32,4,2,18,1,3,NA,9,2,1,1,1,1
"2221","3221",22,0,NA,1,1,5,0,NA,2,0,NA,8,3,0,0,4,1,1,1,0
"2222","3222",21,0,NA,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"2223","3223",19,0,NA,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,1,0
"2224","3224",45,2,4,1,1,5,1,36,2,1,29,8,3,NA,9,2,1,1,1,0
"2225","3225",33,3,3,1,5,3,3,24,2,3,9,1,3,NA,9,2,0,1,0,0
"2226","3226",29,3,1,1,5,3,1,27,5,1,20,1,3,NA,1,1,0,0,0,0
"2227","3227",25,2,5,1,1,5,3,20,5,3,6,1,3,NA,9,2,1,1,1,1
"2228","3228",27,2,5,1,5,3,2,20,2,2,12,1,3,NA,1,1,1,1,1,0
"2229","3229",40,2,3,1,1,3,3,23,2,3,10,1,3,NA,1,1,0,0,0,1
"2230","3230",16,2,4,1,1,3,0,NA,5,0,NA,8,3,0,0,4,0,1,0,0
"2231","3231",40,2,5,1,1,4,3,22,4,3,46,1,3,1,0,3,0,0,0,0
"2232","3232",37,2,3,1,1,3,4,19,2,4,4,0,3,NA,1,1,1,1,1,0
"2233","3233",44,3,0,1,1,4,2,25,3,2,19,1,3,NA,1,1,0,1,0,0
"2234","3234",19,2,5,1,1,4,0,NA,3,0,NA,8,3,0,0,4,0,1,1,0
"2235","3235",27,3,1,1,1,5,2,22,2,2,4,1,3,NA,9,2,1,1,1,1
"2236","3236",31,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,3,1,1,1,1
"2237","3237",32,2,5,1,3,5,4,17,2,4,10,1,3,NA,6,1,0,1,0,0
"2238","3238",25,2,5,1,2,3,3,19,2,3,996,1,3,NA,1,1,1,1,1,1
"2239","3239",47,3,1,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,1
"2240","3240",22,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,1
"2241","3241",19,2,5,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,1
"2242","3242",47,3,1,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,0,0
"2243","3243",35,2,5,1,2,4,4,22,5,3,3,0,3,NA,1,1,0,1,0,0
"2244","3244",45,2,5,6,96,3,1,34,4,1,NA,0,3,0,0,4,0,1,0,1
"2245","3245",36,2,2,3,2,3,3,21,2,3,39,1,3,0,0,3,1,1,0,0
"2246","3246",31,3,1,1,4,3,2,29,2,2,33,8,3,NA,9,2,0,0,1,0
"2247","3247",29,2,5,1,1,3,2,18,2,2,19,1,3,0,0,4,0,1,1,0
"2248","3248",42,3,3,1,1,5,2,33,2,2,32,1,3,NA,1,1,0,1,1,0
"2249","3249",29,2,5,1,96,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"2250","3250",46,3,3,1,1,5,1,21,2,1,37,0,3,1,0,4,0,0,1,0
"2251","3251",25,3,3,1,1,5,0,NA,3,0,NA,0,3,0,0,3,0,0,1,0
"2252","3252",37,3,3,1,1,5,2,24,3,2,17,0,3,NA,1,1,0,1,0,0
"2253","3253",32,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,4,1,1,1,0
"2254","3254",28,3,3,1,1,5,1,28,3,1,3,1,3,0,0,4,1,1,1,0
"2255","3255",29,3,2,1,2,5,1,27,2,1,8,1,3,1,0,4,0,1,1,1
"2256","3256",22,3,3,1,1,5,0,NA,4,0,NA,0,3,NA,1,1,0,0,0,0
"2257","3257",32,3,3,1,1,5,0,NA,3,0,NA,8,3,0,0,4,0,1,0,0
"2258","3258",45,3,3,1,1,5,1,24,3,1,14,1,3,NA,9,2,1,1,1,0
"2259","3259",33,3,2,1,96,5,1,29,2,1,11,0,3,NA,1,1,0,0,0,0
"2260","3260",39,2,5,1,96,5,0,NA,2,0,NA,0,3,0,0,4,0,0,0,0
"2261","3261",26,3,3,1,1,5,1,21,3,1,14,1,3,1,0,4,0,1,0,0
"2262","3262",37,3,1,1,1,5,2,21,3,2,25,1,3,NA,9,2,1,1,1,0
"2263","3263",16,2,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,1,0
"2264","3264",38,3,3,1,1,5,0,NA,1,0,NA,1,3,0,0,4,0,1,1,0
"2265","3265",43,3,1,1,2,5,2,22,3,2,24,1,3,1,0,4,0,1,0,0
"2266","3266",41,3,3,1,1,5,1,34,2,1,57,0,3,NA,9,2,0,0,1,0
"2267","3267",18,2,5,1,1,5,0,NA,3,0,NA,0,3,0,0,4,0,0,0,0
"2268","3268",35,3,3,1,1,5,0,NA,3,0,NA,8,3,0,0,4,0,0,0,0
"2269","3269",37,3,3,1,1,5,2,30,3,2,9,1,3,NA,8,2,1,1,1,0
"2270","3270",40,3,3,1,5,5,0,NA,5,0,NA,0,3,0,0,4,1,1,0,0
"2271","3271",34,3,3,1,1,5,3,21,2,3,15,0,3,NA,3,1,0,1,0,0
"2272","3272",33,3,1,2,1,4,2,26,2,2,11,0,3,NA,8,2,0,0,0,0
"2273","3273",29,3,3,1,1,4,2,25,3,2,3,0,3,NA,5,1,0,1,0,0
"2274","3274",17,2,3,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2275","3275",30,3,1,1,1,5,2,23,3,2,23,0,3,1,0,3,0,1,0,0
"2276","3276",21,2,4,1,37,4,0,NA,3,0,NA,0,3,0,0,4,0,0,0,0
"2277","3277",20,2,1,1,37,4,0,NA,3,0,NA,0,3,0,0,3,0,0,0,1
"2278","3278",18,2,3,1,37,4,0,NA,5,0,NA,0,3,0,0,4,0,1,0,0
"2279","3279",16,2,2,1,37,4,0,NA,3,0,NA,8,3,0,0,4,0,0,1,0
"2280","3280",32,3,0,1,1,5,1,28,3,1,NA,1,3,0,0,4,1,1,1,0
"2281","3281",25,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,1,1,0,0
"2282","3282",22,3,3,1,1,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"2283","3283",35,2,5,1,5,4,2,25,2,2,33,1,3,NA,2,1,1,1,1,1
"2284","3284",34,3,3,1,4,5,0,NA,2,0,NA,0,3,0,0,4,1,1,1,0
"2285","3285",47,3,1,1,1,4,0,NA,5,0,NA,0,3,0,0,4,1,1,0,0
"2286","3286",18,3,1,1,4,5,0,NA,3,0,NA,0,3,0,0,3,0,0,1,0
"2287","3287",49,2,5,1,1,5,4,24,3,4,10,0,3,NA,3,1,0,1,0,0
"2288","3288",19,3,0,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2289","3289",24,3,0,1,1,5,1,17,3,1,NA,0,3,0,0,4,0,1,0,0
"2290","3290",26,2,5,1,5,3,1,19,2,1,996,0,3,0,0,4,0,0,0,0
"2291","3291",26,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,4,1,1,1,0
"2292","3292",18,3,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,1,0
"2293","3293",35,3,3,1,1,5,1,27,3,1,11,1,3,NA,9,2,1,1,1,1
"2294","3294",33,3,3,1,1,5,1,27,3,1,NA,1,3,0,0,4,1,1,1,0
"2295","3295",28,3,2,1,1,4,2,19,1,2,4,1,3,NA,1,1,0,1,1,0
"2296","3296",38,3,1,1,5,4,2,22,2,2,6,0,3,NA,9,2,0,0,1,0
"2297","3297",49,3,3,1,1,4,4,32,3,4,6,0,3,0,0,4,1,1,1,0
"2298","3298",16,2,4,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2299","3299",23,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,4,1,1,1,0
"2300","3300",35,3,2,3,1,4,3,31,2,3,3,1,3,NA,2,1,0,1,0,1
"2301","3301",37,3,3,2,1,4,1,18,1,1,28,1,3,0,0,4,0,0,1,1
"2302","3302",36,3,0,1,13,4,2,25,2,2,7,1,3,1,0,4,0,0,1,0
"2303","3303",24,3,3,1,1,4,0,NA,3,0,NA,1,3,0,0,3,0,1,0,0
"2304","3304",21,3,3,1,1,4,0,NA,3,0,NA,8,3,0,0,3,0,1,1,0
"2305","3305",19,3,2,1,1,4,0,NA,3,0,NA,8,3,0,0,3,0,1,0,0
"2306","3306",16,2,4,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2307","3307",43,2,5,1,1,4,0,NA,1,0,NA,1,3,0,0,4,1,1,0,0
"2308","3308",31,2,5,97,96,3,1,20,2,1,21,1,3,0,0,4,0,1,0,0
"2309","3309",39,3,3,1,1,4,2,23,3,2,17,1,3,NA,9,2,0,0,0,0
"2310","3310",16,2,4,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"2311","3311",49,2,5,1,1,4,4,26,2,4,22,1,3,1,0,4,0,1,0,0
"2312","3312",23,3,1,1,1,4,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"2313","3313",21,3,2,1,1,4,0,NA,1,0,NA,0,3,0,0,4,0,1,0,0
"2314","3314",27,3,3,1,1,5,0,NA,2,0,NA,0,3,0,0,3,0,0,1,0
"2315","3315",22,3,3,1,1,5,0,NA,3,0,NA,1,3,1,0,3,1,1,0,0
"2316","3316",34,2,5,1,1,5,4,18,3,4,11,1,3,NA,2,1,1,1,1,0
"2317","3317",38,3,2,1,1,5,3,28,1,3,30,1,3,NA,1,1,1,1,1,1
"2318","3318",24,3,1,1,1,5,0,NA,5,0,NA,0,3,0,0,3,0,0,0,0
"2319","3319",24,2,5,1,1,5,0,NA,3,0,NA,1,3,0,0,3,0,0,0,0
"2320","3320",27,3,3,1,6,3,0,NA,3,0,NA,1,3,NA,5,1,0,0,0,0
"2321","3321",44,3,3,1,1,4,0,NA,3,0,NA,1,3,0,0,4,1,1,1,0
"2322","3322",28,3,3,1,13,5,0,NA,2,0,NA,0,3,0,0,4,0,0,1,0
"2323","3323",26,3,1,1,13,5,0,NA,3,0,NA,0,3,0,0,4,0,1,1,0
"2324","3324",36,2,5,2,1,4,6,15,2,6,5,1,3,1,0,3,0,1,0,0
